_label,actual_device,api_name,averages_bert_latency,averages_gemma_confidence,averages_gemma_latency,averages_levenshtein_latency,averages_regex_latency,chaos_level,chaos_metadata_drift_type,chaos_metadata_level,chaos_metadata_mutated_len,chaos_metadata_original_len,chaos_metadata_strategy,chaos_metadata_temperature,chaos_strategy,concurrency,detection_rate,device_cloud,device_device,device_hardware,drift_detected,drift_type_count,drift_types_extra_keys,drift_types_merged_fields,drift_types_missing_keys,drift_types_nested_corruption,drift_types_renamed_keys,drift_types_split_fields,drift_types_type_mismatch,drift_types_value_contradiction,elapsed_seconds,fallback_used,frequency_profile,p95_latency_ms,packet_count,packet_profile,packet_size,reconciled_ok,reconciliation_winner,recovery_score,repair_rate,resilience_P,resilience_P2,run_number,throughput_bytes_per_sec,throughput_pps,timing_us,total_runtime_sec
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,merged_fields,high,138,144,json,0.49827911969337935,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.069573,False,100hz,69.573,1,short,30000,True,canonical,0.9917005037824842,1.0,0.5273937566287462,0.6126053898410977,3,100000000,14.373391976772599,69573,0.069573
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,nested_corruption,high,153,144,json,0.1456520699702967,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.070964,False,100hz,70.964,1,short,30000,True,canonical,0.9951351148580077,1.0,0.5265311095507121,0.6121962131883196,4,100000000,14.091652105292825,70964,0.070964
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,nested_corruption,medium,163,154,json,0.5473036745011892,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.086534,False,100hz,86.534,1,short,30000,True,canonical,0.9940412269787624,1.0,0.5123670777622211,0.6005129877718013,2,100000000,11.55615133935794,86534,0.086534
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,merged_fields,medium,150,154,json,0.26508105061238896,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.074915,False,100hz,74.915,1,short,30000,True,canonical,0.9900128933500503,1.0,0.5214191174139199,0.6075713004916206,3,100000000,13.348461589801776,74915,0.074915
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,renamed_keys,medium,156,154,json,0.1056736275429187,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.074838,False,100hz,74.838,1,short,30000,True,canonical,0.9926059584561839,1.0,0.522013267909201,0.6082813701560167,4,100000000,13.36219567599348,74838,0.074838
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,merged_fields,medium,153,155,json,0.6399899700165855,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.075021,False,100hz,75.021,1,short,30000,True,canonical,0.9753754588101934,1.0,0.5183878975097627,0.6038270694052316,2,100000000,13.329601045040722,75021,0.075021
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,value_contradiction,medium,154,155,json,0.7908453374263859,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.07068,False,100hz,70.68,1,short,30000,True,canonical,0.9820789305616222,1.0,0.5242312926205305,0.6091869652380287,3,100000000,14.148273910582908,70680,0.07068
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,value_contradiction,medium,155,155,json,0.2271080761482498,json,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.070025,False,100hz,70.025,1,short,30000,True,canonical,1.0,0.0,0.2785433773652267,0.31426276329882186,4,100000000,14.280614066404855,70025,0.070025
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,renamed_keys,medium,171,169,json,0.8767635142515606,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.234767,False,100hz,234.767,1,short,30000,True,canonical,0.9987917700152311,1.0,0.47318583742277726,0.5688658834835878,2,100000000,4.2595424399511,234767,0.234767
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,split_fields,medium,275,169,json,0.4949203471996857,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.072371,False,100hz,72.371,1,short,30000,True,canonical,0.9844842015525905,1.0,0.5228941320433945,0.6083006527150465,3,100000000,13.817689405977532,72371,0.072371
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,nested_corruption,medium,182,169,json,0.17994609464317568,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.070151,False,100hz,70.151,1,short,30000,True,canonical,0.9902636498242152,1.0,0.5264550335670726,0.6117132517669688,4,100000000,14.25496429131445,70151,0.070151
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,missing_keys,medium,117,144,json,0.8531457036183395,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.068172,False,100hz,68.172,1,short,30000,True,canonical,0.9922762966443257,1.0,0.5291335436684768,0.6140785795298546,2,100000000,14.668778970838469,68172,0.068172
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,missing_keys,medium,55,144,json,0.35111245532281465,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.066065,False,100hz,66.065,1,short,30000,True,canonical,0.8844670845468167,1.0,0.5101447602833132,0.5892315066244813,3,100000000,15.136607886172708,66065,0.066065
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,missing_keys,medium,116,144,json,0.7506141255116944,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.070083,False,100hz,70.083,1,short,30000,True,canonical,0.9764266802285864,1.0,0.5237637116860294,0.6083162501264929,4,100000000,14.268795570965853,70083,0.070083
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,merged_fields,low,152,154,json,0.7073044766804547,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.071754,False,100hz,71.754,1,short,30000,True,canonical,0.9846485199484589,1.0,0.523580483040337,0.6088764037558244,2,100000000,13.936505281935503,71754,0.071754
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,nested_corruption,low,163,154,json,0.7967418273951531,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.072496,False,100hz,72.496,1,short,30000,True,canonical,0.9940412269787624,1.0,0.5246745000856664,0.6105826969455291,3,100000000,13.793864489075258,72496,0.072496
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,split_fields,low,186,154,json,0.5291017425083572,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.074847,False,100hz,74.847,1,short,30000,True,canonical,0.975502570336313,1.0,0.5185837532084439,0.6039982927904993,4,100000000,13.360588934760244,74847,0.074847
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,nested_corruption,low,186,155,json,0.1077940307831164,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.083334,False,100hz,83.334,1,short,30000,True,canonical,0.975689207066332,1.0,0.5111373134174904,0.5979218697700389,2,100000000,11.999904000767993,83334,0.083334
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,merged_fields,low,151,155,json,0.33058263797321513,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.124715,False,100hz,124.715,1,short,30000,True,canonical,0.9903458330366196,1.0,0.49216971585961916,0.5836687258292146,3,100000000,8.018281682235497,124715,0.124715
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,value_contradiction,low,169,155,json,0.5347049798785608,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.070157,False,100hz,70.157,1,short,30000,True,canonical,0.9969240718338277,1.0,0.5277804128102566,0.6133728712304041,4,100000000,14.253745171543823,70157,0.070157
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,missing_keys,low,132,169,json,0.5273418683379981,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.067645,False,100hz,67.645,1,short,30000,True,canonical,0.9925455627356341,1.0,0.5298159349286776,0.6146601544506319,2,100000000,14.783058614827409,67645,0.067645
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,nested_corruption,low,178,169,json,0.12635790091395568,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.075985,False,100hz,75.985,1,short,30000,True,canonical,0.9946279118426278,1.0,0.5213082894817717,0.6078791928714946,3,100000000,13.16049220240837,75985,0.075985
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,low,renamed_keys,low,171,169,json,0.7439346229639675,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.074657,False,100hz,74.657,1,short,30000,True,canonical,0.9903638482158441,1.0,0.5217430215954305,0.6078666227421751,4,100000000,13.394591264047577,74657,0.074657
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,type_mismatch,low,132,144,json,0.7923522739171958,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.069619,False,100hz,69.619,1,short,30000,True,canonical,0.9957872277623028,1.0,0.528158867578057,0.6135843340524273,2,100000000,14.363894913744812,69619,0.069619
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,renamed_keys,low,146,144,json,0.7538465067080373,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.067366,False,100hz,67.366,1,short,30000,True,canonical,0.9981189322950903,1.0,0.5312673455244219,0.6163290086727393,3,100000000,14.844283466437076,67366,0.067366
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,low,merged_fields,low,140,144,json,0.8511795993756672,json,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,1,0,0,0,0,0,0,0.069005,False,100hz,69.005,1,short,30000,True,canonical,0.9875965325232643,1.0,0.527223675753258,0.6121117988796748,4,100000000,14.491703499746396,69005,0.069005
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,merged_fields,high,154,154,schema,0.8638392778147387,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.06877,False,100hz,68.77,1,short,30000,True,canonical,1.0,0.0,0.27997673404100626,0.3154355096699142,2,100000000,14.541224371092046,68770,0.06877
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,merged_fields,high,154,154,schema,0.6783004631646878,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.070607,False,100hz,70.607,1,short,30000,True,canonical,1.0,0.0,0.27789595932414635,0.31373305762884696,3,100000000,14.162901695299333,70607,0.070607
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,high,extra_keys,high,181,154,schema,0.775935115378814,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.071872,False,100hz,71.872,1,short,30000,True,canonical,0.9918966132415288,1.0,0.5249042558629095,0.6105854623041489,4,100000000,13.913624220837043,71872,0.071872
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,renamed_keys,high,157,155,schema,0.600506213879209,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.070683,False,100hz,70.683,1,short,30000,True,canonical,0.9954506451921425,1.0,0.5269023328215163,0.6125271916660167,2,100000000,14.147673415106887,70683,0.070683
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,type_mismatch,high,153,155,schema,0.45109619571019477,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.069285,False,100hz,69.285,1,short,30000,True,canonical,0.9978030360503145,1.0,0.5289428688828637,0.6143998821994157,3,100000000,14.433138485963774,69285,0.069285
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,high,extra_keys,high,183,155,schema,0.13621360408117927,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.075595,False,100hz,75.595,1,short,30000,True,canonical,0.9870069466838756,1.0,0.5201575240017662,0.6062794832150524,4,100000000,13.228388120907468,75595,0.075595
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,nested_corruption,high,182,169,schema,0.18322734509671454,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.074074,False,100hz,74.074,1,short,30000,True,canonical,0.9902636498242152,1.0,0.5223028042149173,0.6083159732061145,2,100000000,13.5000135000135,74074,0.074074
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,extra_keys,high,196,169,schema,0.8553354881244303,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.072053,False,100hz,72.053,1,short,30000,True,canonical,0.9926247154533148,1.0,0.5248576426312789,0.6106102057601963,3,100000000,13.87867264374835,72053,0.072053
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,high,value_contradiction,high,177,169,schema,0.31850410573265836,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.07587,False,100hz,75.87,1,short,30000,True,canonical,0.9858728778057253,1.0,0.5196669968080146,0.6057802004715974,4,100000000,13.18044022670357,75870,0.07587
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,extra_keys,high,171,144,schema,0.8387075281004107,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.070727,False,100hz,70.727,1,short,30000,True,canonical,0.9926795440302253,1.0,0.5262997048103999,0.6117948100111193,2,100000000,14.138872000791777,70727,0.070727
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,type_mismatch,high,129,144,schema,0.11951471362081341,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.069618,False,100hz,69.618,1,short,30000,True,canonical,0.9951867994752506,1.0,0.5280399167050706,0.6134351554406475,3,100000000,14.364101238185526,69618,0.069618
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,high,renamed_keys,high,146,144,schema,0.7977863409269879,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.068684,False,100hz,68.684,1,short,30000,True,canonical,0.9981189322950903,1.0,0.5297006602578649,0.615047175272829,4,100000000,14.559431599790345,68684,0.068684
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,split_fields,medium,154,154,schema,0.6013457022136611,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.069335,False,100hz,69.335,1,short,30000,True,canonical,1.0,0.0,0.27932501622557154,0.3149022860027403,2,100000000,14.422730222831182,69335,0.069335
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,extra_keys,medium,181,154,schema,0.7333024218762764,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.07235,False,100hz,72.35,1,short,30000,True,canonical,0.9918966132415288,1.0,0.5243986730284025,0.6101718036213705,3,100000000,13.8217000691085,72350,0.07235
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,medium,renamed_keys,medium,156,154,schema,0.7153234560250978,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.070113,False,100hz,70.113,1,short,30000,True,canonical,0.9945619534430731,1.0,0.5273571869460847,0.6128225943896074,4,100000000,14.262690228630925,70113,0.070113
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,renamed_keys,medium,157,155,schema,0.6443718179153013,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.071887,False,100hz,71.887,1,short,30000,True,canonical,0.9899484957959837,1.0,0.5244986646188765,0.6100853684160066,2,100000000,13.910720992669049,71887,0.071887
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,extra_keys,medium,182,155,schema,0.1533681477015578,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,1,0,0,0,0,0,0,0,0.076841,False,100hz,76.841,1,short,30000,True,canonical,0.9886857634632726,1.0,0.5193135246815668,0.6057339270385644,3,100000000,13.013885816165848,76841,0.076841
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,medium,merged_fields,medium,155,155,schema,0.8921703470151979,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.071073,False,100hz,71.073,1,short,30000,True,canonical,1.0,0.0,0.2773852236432963,0.3133151829808788,4,100000000,14.070040662417515,71073,0.071073
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,value_contradiction,medium,177,169,schema,0.2646584891903013,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.071509,False,100hz,71.509,1,short,30000,True,canonical,0.988611946735006,1.0,0.5246357848636495,0.6100821284701,2,100000000,13.984253730299683,71509,0.071509
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,value_contradiction,medium,177,169,schema,0.8664526659143015,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.071311,False,100hz,71.311,1,short,30000,True,canonical,0.9858728778057253,1.0,0.5243015265224273,0.6095720884197532,3,100000000,14.023081992960414,71311,0.071311
FULL,AMD_Radeon_RX_7900_XT,spacex,0,1.0,0,0,0,medium,merged_fields,medium,169,169,schema,0.11112571440788264,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.070291,False,100hz,70.291,1,short,30000,True,canonical,1.0,0.0,0.2782461481555249,0.3140195757636113,4,100000000,14.226572391913615,70291,0.070291
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,missing_keys,medium,55,144,schema,0.14503718301132623,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.075714,False,100hz,75.714,1,short,30000,True,canonical,0.8844670845468167,1.0,0.49953520046326355,0.5805509576808042,2,100000000,13.207597009800036,75714,0.075714
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,missing_keys,medium,116,144,schema,0.457901997518144,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,1,0,0,0,0,0,0.068266,False,100hz,68.266,1,short,30000,True,canonical,0.9764266802285864,1.0,0.5258525290847118,0.6100252825435967,3,100000000,14.648580552544459,68266,0.068266
FULL,AMD_Radeon_RX_7900_XT,openf1,0,1.0,0,0,0,medium,split_fields,medium,169,144,schema,0.7076156041754732,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,2,0,0,1,0,0,1,0,0,0.069821,False,100hz,69.821,1,short,30000,True,canonical,0.9939123759644279,1.0,0.5275553372257983,0.612928617472581,4,100000000,14.32233855143868,69821,0.069821
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,value_contradiction,low,162,154,schema,0.8786186058764794,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,0,1,0.073003,False,100hz,73.003,1,short,30000,True,canonical,0.988774152325134,1.0,0.5230942000799742,0.6088348404935131,2,100000000,13.698067202717697,73003,0.073003
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,renamed_keys,low,156,154,schema,0.6905083524052065,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.071438,False,100hz,71.438,1,short,30000,True,canonical,0.9926059584561839,1.0,0.5255110290327077,0.6111431747116132,3,100000000,13.998152243903805,71438,0.071438
FULL,AMD_Radeon_RX_7900_XT,finnhub,0,1.0,0,0,0,low,type_mismatch,low,151,154,schema,0.37526255218397453,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,0,0,1,0,0.069391,False,100hz,69.391,1,short,30000,True,canonical,0.9977142748999799,1.0,0.5288038542450304,0.6142784772145685,4,100000000,14.411090775460796,69391,0.069391
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,split_fields,low,155,155,schema,0.15032176103654377,schema,1,0.0,local,ROCM,AMD_Radeon_RX_7900_XT,False,0,0,0,0,0,0,0,0,0,0.065961,False,100hz,65.961,1,short,30000,True,canonical,1.0,0.0,0.2833826048725762,0.31822213125938054,2,100000000,15.160473613195675,65961,0.065961
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,nested_corruption,low,164,155,schema,0.5831558329403209,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,1,0,0,0,0,0.086874,False,100hz,86.874,1,short,30000,True,canonical,0.9932658450883953,1.0,0.5119632502848016,0.6001156186724718,3,100000000,11.510923866749545,86874,0.086874
FULL,AMD_Radeon_RX_7900_XT,openmeteo,0,1.0,0,0,0,low,renamed_keys,low,157,155,schema,0.2113123573388422,schema,1,1.0,local,ROCM,AMD_Radeon_RX_7900_XT,True,1,0,0,0,0,1,0,0,0,0.06817,False,100hz,68.17,1,short,30000,True,canonical,0.9933927670200612,1.0,0.5293592047169065,0.6143596337382924,4,100000000,14.669209329617134,68170,0.06817
