timestamp,elapsed_seconds,hardware_tier,power_draw_w,gpu_power_w,cpu_power_w,temperature_c,cumulative_kwh,estimated_gCO2e,gpu_energy_draw_joules,cpu_energy_draw_joules,gpu_power_source,cpu_power_source,measurement_quality,assigned_gpu_id,amd_device_path,amd_target_device_path,amd_sensor_relation,gpu_measurement_scope,energy_sensor_owner
2026-08-12T13:33:38Z,84.03,NVIDIA,191.42,191.42,0.0,45,0.004453,1.336,16032.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:39Z,85.03,NVIDIA,192.09,192.09,0.0,44,0.004507,1.352,16224.43,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:40Z,86.03,NVIDIA,224.8,224.8,0.0,46,0.004569,1.3708,16449.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:41Z,87.03,NVIDIA,193.97,193.97,0.0,44,0.004623,1.3869,16643.32,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:42Z,88.03,NVIDIA,205.75,205.75,0.0,45,0.00468,1.4041,16849.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:43Z,89.03,NVIDIA,227.95,227.95,0.0,44,0.004744,1.4231,17077.14,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:44Z,90.03,NVIDIA,214.16,214.16,0.0,47,0.004803,1.4409,17291.36,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:45Z,91.03,NVIDIA,191.13,191.13,0.0,45,0.004856,1.4569,17482.53,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:46Z,92.03,NVIDIA,238.56,238.56,0.0,52,0.004923,1.4768,17721.15,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:47Z,93.03,NVIDIA,197.35,197.35,0.0,46,0.004977,1.4932,17918.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:48Z,94.03,NVIDIA,226.37,226.37,0.0,45,0.00504,1.5121,18144.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:49Z,95.03,NVIDIA,210.95,210.95,0.0,46,0.005099,1.5297,18355.97,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:50Z,96.03,NVIDIA,188.53,188.53,0.0,44,0.005151,1.5454,18544.56,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:51Z,97.03,NVIDIA,194.97,194.97,0.0,46,0.005205,1.5616,18739.57,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:52Z,98.03,NVIDIA,212.11,212.11,0.0,45,0.005264,1.5793,18951.74,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:53Z,99.03,NVIDIA,214.39,214.39,0.0,46,0.005324,1.5972,19166.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:54Z,100.03,NVIDIA,210.73,210.73,0.0,44,0.005382,1.6147,19376.94,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:55Z,101.03,NVIDIA,204.03,204.03,0.0,46,0.005439,1.6318,19581.03,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:56Z,102.03,NVIDIA,213.18,213.18,0.0,45,0.005498,1.6495,19794.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:57Z,103.03,NVIDIA,241.74,241.74,0.0,49,0.005566,1.6697,20036.05,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:58Z,104.03,NVIDIA,196.16,196.16,0.0,45,0.00562,1.686,20232.28,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:33:59Z,105.03,NVIDIA,237.32,237.32,0.0,52,0.005686,1.7058,20469.67,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:00Z,106.03,NVIDIA,198.96,198.96,0.0,45,0.005741,1.7224,20668.69,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:01Z,107.03,NVIDIA,226.66,226.66,0.0,47,0.005804,1.7413,20895.41,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:02Z,108.03,NVIDIA,183.67,183.67,0.0,45,0.005855,1.7566,21079.12,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:03Z,109.03,NVIDIA,216.13,216.13,0.0,47,0.005915,1.7746,21295.3,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:04Z,110.03,NVIDIA,201.08,201.08,0.0,45,0.005971,1.7914,21496.43,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:05Z,111.03,NVIDIA,214.51,214.51,0.0,50,0.006031,1.8093,21711.0,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:06Z,112.03,NVIDIA,204.15,204.15,0.0,45,0.006088,1.8263,21915.21,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:07Z,113.03,NVIDIA,209.93,209.93,0.0,49,0.006146,1.8438,22125.19,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:08Z,114.03,NVIDIA,213.1,213.1,0.0,45,0.006205,1.8615,22338.35,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:09Z,115.03,NVIDIA,195.77,195.77,0.0,50,0.006259,1.8778,22534.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:10Z,116.03,NVIDIA,217.14,217.14,0.0,45,0.00632,1.8959,22751.37,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:11Z,117.03,NVIDIA,191.84,191.84,0.0,46,0.006373,1.9119,22943.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:12Z,118.03,NVIDIA,218.14,218.14,0.0,45,0.006434,1.9301,23161.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:13Z,119.04,NVIDIA,195.18,195.18,0.0,44,0.006488,1.9464,23356.67,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:14Z,120.04,NVIDIA,210.44,210.44,0.0,45,0.006546,1.9639,23567.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:15Z,121.04,NVIDIA,191.3,191.3,0.0,51,0.0066,1.9799,23758.53,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:16Z,122.04,NVIDIA,233.06,233.06,0.0,45,0.006664,1.9993,23991.66,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:17Z,123.04,NVIDIA,203.91,203.91,0.0,45,0.006721,2.0163,24195.65,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:18Z,124.04,NVIDIA,234.46,234.46,0.0,46,0.006786,2.0358,24430.16,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:19Z,125.04,NVIDIA,205.61,205.61,0.0,45,0.006843,2.053,24635.81,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:20Z,126.04,NVIDIA,204.19,204.19,0.0,45,0.0069,2.07,24840.06,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:21Z,127.04,NVIDIA,181.66,181.66,0.0,44,0.00695,2.0851,25021.77,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:22Z,128.04,NVIDIA,220.17,220.17,0.0,46,0.007012,2.1035,25241.99,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:23Z,129.04,NVIDIA,185.1,185.1,0.0,45,0.007063,2.1189,25427.15,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:24Z,130.04,NVIDIA,190.34,190.34,0.0,45,0.007116,2.1348,25617.56,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:25Z,131.04,NVIDIA,199.14,199.14,0.0,44,0.007171,2.1514,25816.76,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:26Z,132.04,NVIDIA,198.09,198.09,0.0,44,0.007226,2.1679,26014.9,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:27Z,133.04,NVIDIA,265.38,265.38,0.0,50,0.0073,2.19,26280.36,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:28Z,134.04,NVIDIA,214.43,214.43,0.0,52,0.00736,2.2079,26494.86,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:29Z,135.04,NVIDIA,229.19,229.19,0.0,51,0.007423,2.227,26724.11,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:30Z,136.04,NVIDIA,233.32,233.32,0.0,46,0.007488,2.2465,26957.5,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:31Z,137.04,NVIDIA,220.67,220.67,0.0,46,0.00755,2.2649,27178.21,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:32Z,138.04,NVIDIA,197.3,197.3,0.0,45,0.007604,2.2813,27375.56,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:33Z,139.04,NVIDIA,187.66,187.66,0.0,44,0.007656,2.2969,27563.26,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:34Z,140.04,NVIDIA,187.25,187.25,0.0,44,0.007708,2.3125,27750.55,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:35Z,141.04,NVIDIA,208.91,208.91,0.0,45,0.007767,2.33,27959.52,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:36Z,142.04,NVIDIA,180.35,180.35,0.0,45,0.007817,2.345,28139.92,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:37Z,143.04,NVIDIA,179.48,179.48,0.0,44,0.007867,2.36,28319.47,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:38Z,144.04,NVIDIA,170.47,170.47,0.0,44,0.007914,2.3742,28489.99,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:39Z,145.04,NVIDIA,170.84,170.84,0.0,44,0.007961,2.3884,28660.87,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:40Z,146.04,NVIDIA,233.34,233.34,0.0,45,0.008026,2.4079,28894.25,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:41Z,147.04,NVIDIA,202.76,202.76,0.0,45,0.008083,2.4248,29097.07,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:42Z,148.04,NVIDIA,203.25,203.25,0.0,45,0.008139,2.4417,29300.38,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:43Z,149.04,NVIDIA,215.6,215.6,0.0,45,0.008199,2.4597,29516.04,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:44Z,150.04,NVIDIA,217.82,217.82,0.0,45,0.008259,2.4778,29733.92,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:45Z,151.04,NVIDIA,283.94,283.94,0.0,47,0.008338,2.5015,30017.94,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:46Z,152.04,NVIDIA,211.27,211.27,0.0,46,0.008397,2.5191,30229.28,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:47Z,153.04,NVIDIA,214.36,214.36,0.0,46,0.008457,2.537,30443.7,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:48Z,154.04,NVIDIA,213.69,213.69,0.0,46,0.008516,2.5548,30657.44,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:49Z,155.05,NVIDIA,216.69,216.69,0.0,46,0.008576,2.5728,30874.18,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:50Z,156.05,NVIDIA,216.93,216.93,0.0,46,0.008636,2.5909,31091.17,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
2026-08-12T13:34:51Z,157.05,NVIDIA,218.33,218.33,0.0,46,0.008697,2.6091,31309.56,0.0,nvml,unavailable,partial_measured,,,,,accelerator_device,True
